Date,Time,O3,CO,C6H6,SO2,NO2,NOx(GT),Pb,PM(2.5),PM(10),RH,AH,T
29/08/2007,17:00:00,714,-200,8.6,746,-200,-200,-200,1534,925,22.6,1.2984,35.6
29/08/2007,18:00:00,717,-200,8.8,752,-200,-200,-200,1530,932,25.7,1.3101,33.6
29/08/2007,19:00:00,935,-200,13.7,590,-200,-200,-200,1807,1107,35.2,1.4603,29.9
29/08/2007,20:00:00,954,-200,11.8,613,-200,-200,-200,1694,1044,39.2,1.4826,28.3
29/08/2007,21:00:00,839,-200,8.6,697,-200,-200,-200,1602,923,43.0,1.5118,27.0
29/08/2007,22:00:00,880,-200,9.2,680,-200,-200,-200,1635,948,46.8,1.5669,26.2
29/08/2007,23:00:00,1026,-200,12.2,613,-200,-200,-200,1764,1057,51.5,1.6210,25.1
30/08/2007,00:00:00,898,-200,7.8,690,-200,-200,-200,1589,891,55.3,1.6363,24.1
30/08/2007,01:00:00,717,-200,4.5,831,-200,-200,-200,1474,740,57.8,1.6770,23.8
30/08/2007,02:00:00,607,-200,2.9,951,-200,-200,-200,1376,646,56.2,1.6255,23.7
30/08/2007,03:00:00,501,-200,1.8,1123,-200,-200,-200,1328,566,52.2,1.6086,24.8
30/08/2007,04:00:00,541,-200,1.7,1127,-200,-200,-200,1350,565,59.4,1.6353,22.9
30/08/2007,05:00:00,708,-200,3.9,877,-200,-200,-200,1463,706,62.3,1.6266,22.0
30/08/2007,06:00:00,884,-200,7.6,726,-200,-200,-200,1609,885,64.0,1.6256,21.5
30/08/2007,07:00:00,1357,-200,23.3,477,-200,-200,-200,2133,1385,60.3,1.6287,22.6
30/08/2007,08:00:00,1562,-200,30.7,416,-200,-200,-200,2381,1567,56.5,1.6400,23.8
30/08/2007,09:00:00,1411,-200,20.4,517,-200,-200,-200,2007,1308,50.6,1.6475,25.7
30/08/2007,10:00:00,1175,-200,13.7,607,-200,-200,-200,1818,1107,45.4,1.6751,27.8
30/08/2007,11:00:00,1079,-200,11.8,643,-200,-200,-200,1747,1043,39.6,1.6397,29.9
30/08/2007,12:00:00,923,-200,10.1,679,-200,-200,-200,1653,980,34.7,1.5890,31.6
30/08/2007,13:00:00,748,-200,9.3,715,-200,-200,-200,1644,950,34.4,1.5665,31.5
30/08/2007,14:00:00,635,-200,7.6,765,-200,-200,-200,1553,882,35.0,1.5669,31.2
30/08/2007,15:00:00,884,-200,13.1,635,-200,-200,-200,1719,1088,31.4,1.5583,33.0
30/08/2007,16:00:00,929,-200,12.2,645,-200,-200,-200,1716,1056,29.2,1.5143,33.8
30/08/2007,17:00:00,779,-200,11.9,657,-200,-200,-200,1711,1048,29.5,1.4613,33.0
30/08/2007,18:00:00,906,-200,14.1,611,-200,-200,-200,1757,1121,30.2,1.4347,32.3
30/08/2007,19:00:00,772,-200,11.3,629,-200,-200,-200,1677,1025,38.4,1.4616,28.4
30/08/2007,20:00:00,883,-200,10.3,648,-200,-200,-200,1649,988,43.2,1.5052,26.9
30/08/2007,21:00:00,963,-200,10.8,656,-200,-200,-200,1649,1008,43.6,1.4407,26.0
30/08/2007,22:00:00,987,-200,9.4,675,-200,-200,-200,1581,956,47.6,1.4872,25.0
30/08/2007,23:00:00,893,-200,7.1,736,-200,-200,-200,1539,862,50.9,1.5508,24.6
31/08/2007,00:00:00,801,-200,5.1,836,-200,-200,-200,1467,769,55.6,1.6381,24.0
31/08/2007,01:00:00,739,-200,4.7,826,-200,-200,-200,1482,749,58.3,1.6672,23.5
31/08/2007,02:00:00,644,-200,2.9,953,-200,-200,-200,1401,648,60.8,1.6519,22.7
31/08/2007,03:00:00,558,-200,2.1,1049,-200,-200,-200,1347,593,55.5,1.6481,24.1
31/08/2007,04:00:00,602,-200,2.9,954,-200,-200,-200,1399,645,60.9,1.6424,22.5
31/08/2007,05:00:00,737,-200,4.3,861,-200,-200,-200,1487,726,64.5,1.6847,22.0
31/08/2007,06:00:00,885,-200,6.6,756,-200,-200,-200,1555,840,62.9,1.6754,22.3
31/08/2007,07:00:00,1360,-200,21.0,505,-200,-200,-200,2098,1323,60.0,1.6711,23.1
31/08/2007,08:00:00,1455,-200,26.2,443,-200,-200,-200,2231,1460,55.1,1.6872,24.7
31/08/2007,09:00:00,1255,-200,16.1,546,-200,-200,-200,1911,1182,46.1,1.6852,27.7
31/08/2007,10:00:00,1202,-200,15.3,568,-200,-200,-200,1874,1157,38.8,1.6029,29.8
31/08/2007,11:00:00,1250,-200,16.5,552,-200,-200,-200,1884,1196,32.6,1.4780,31.5
31/08/2007,12:00:00,1103,-200,14.1,610,-200,-200,-200,1770,1119,30.5,1.4083,31.8
31/08/2007,13:00:00,1049,-200,12.2,626,-200,-200,-200,1716,1058,31.8,1.4410,31.4
31/08/2007,14:00:00,791,-200,8.9,726,-200,-200,2.9,1583,935,28.7,1.3796,32.5
31/08/2007,15:00:00,832,-200,11.0,673,101,209,1.9,1625,1016,25.8,1.3338,33.8
31/08/2007,16:00:00,635,-200,7.6,756,71,132,1.4,1560,882,28.6,1.5393,34.5
31/08/2007,17:00:00,733,-200,10.1,666,82,166,2,1676,981,33.0,1.5987,32.7
31/08/2007,18:00:00,912,-200,14.1,594,104,243,2.7,1806,1119,35.4,1.5972,31.4
31/08/2007,19:00:00,947,-200,14.1,568,105,247,2.8,1816,1121,43.5,1.5920,27.7
31/08/2007,20:00:00,899,-200,10.3,633,87,165,2,1694,988,47.8,1.5979,26.2
31/08/2007,21:00:00,984,-200,11.5,621,98,187,2.1,1730,1032,48.7,1.5825,25.7
31/08/2007,22:00:00,955,-200,10.9,639,105,206,2,1655,1009,50.1,1.5800,25.2
31/08/2007,23:00:00,966,-200,10.4,655,104,200,1.8,1672,991,53.4,1.6031,24.4
01/09/2007,00:00:00,899,-200,9.5,671,96,189,1.9,1637,960,55.4,1.6031,23.7
01/09/2007,01:00:00,780,-200,7.0,742,79,136,1.3,1544,858,58.5,1.5992,22.8
01/09/2007,02:00:00,636,-200,3.3,947,61,83,0.7,1412,673,58.5,1.5985,22.8
01/09/2007,03:00:00,577,-200,2.6,994,-200,-200,0.5,1378,628,59.7,1.5889,22.3
01/09/2007,04:00:00,596,-200,2.8,963,48,72,0.5,1391,639,64.9,1.5710,20.8
01/09/2007,05:00:00,887,-200,4.3,802,63,121,0.6,1418,728,66.8,1.5184,19.7
01/09/2007,06:00:00,1115,-200,8.5,687,92,268,1.3,1556,921,64.3,1.4678,19.8
01/09/2007,07:00:00,1374,-200,20.9,499,99,451,3.6,2001,1320,62.3,1.4915,20.6
01/09/2007,08:00:00,1644,-200,35.2,393,117,458,4.9,2555,1669,54.0,1.5143,23.2
01/09/2007,09:00:00,1375,-200,18.7,533,142,487,3.9,1941,1261,43.1,1.4542,26.3
01/09/2007,10:00:00,1199,-200,12.8,633,121,319,2.2,1705,1077,35.4,1.4008,29.1
01/09/2007,11:00:00,992,-200,11.2,689,122,269,1.9,1603,1020,31.6,1.3176,30.0
01/09/2007,12:00:00,966,-200,13.3,646,108,224,2.2,1675,1094,26.3,1.2594,32.4
01/09/2007,13:00:00,814,-200,11.3,700,80,162,2,1588,1024,29.1,1.3054,31.3
01/09/2007,14:00:00,727,-200,10.4,722,93,189,1.7,1580,992,28.6,1.2718,31.1
01/09/2007,15:00:00,806,-200,12.3,686,108,213,2,1601,1060,24.4,1.2320,33.3
01/09/2007,16:00:00,852,-200,12.3,705,118,245,2.1,1588,1060,21.2,1.2022,35.5
01/09/2007,17:00:00,1093,-200,19.4,595,149,341,3.2,1791,1280,22.0,1.1890,34.6
01/09/2007,18:00:00,1211,-200,21.5,567,171,382,4,1868,1339,23.6,1.1842,33.3
01/09/2007,19:00:00,1346,-200,25.7,528,154,358,4.4,2061,1446,28.5,1.1896,30.0
01/09/2007,20:00:00,1200,-200,14.5,599,122,288,3,1708,1133,33.0,1.2264,28.0
01/09/2007,21:00:00,1192,-200,11.4,650,126,252,2.2,1612,1029,37.4,1.3279,27.2
01/09/2007,22:00:00,1074,-200,9.5,700,121,201,1.7,1560,958,39.9,1.3657,26.6
01/09/2007,23:00:00,1161,-200,11.6,635,125,225,1.9,1632,1037,41.7,1.3247,25.3
02/09/2007,00:00:00,1210,-200,11.4,622,126,242,2,1663,1029,44.7,1.3432,24.3
02/09/2007,01:00:00,1050,-200,7.5,726,96,167,1.5,1484,880,45.6,1.3779,24.4
02/09/2007,02:00:00,873,-200,5.3,846,73,99,0.8,1416,776,49.9,1.3891,23.1
02/09/2007,03:00:00,766,-200,3.1,977,-200,-200,0.6,1312,661,51.3,1.3977,22.7
02/09/2007,04:00:00,835,-200,4.0,907,65,87,0.6,1348,709,54.1,1.4004,21.8
02/09/2007,05:00:00,901,-200,4.6,866,90,164,0.7,1394,745,56.9,1.3999,21.0
02/09/2007,06:00:00,853,-200,5.8,819,58,87,0.8,1471,803,55.5,1.4323,21.8
02/09/2007,07:00:00,1321,-200,20.0,542,27,93,2.9,1997,1297,57.2,1.4607,21.6
02/09/2007,08:00:00,1738,-200,30.0,419,67,417,5.2,2366,1552,54.2,1.4886,22.8
02/09/2007,09:00:00,1603,-200,18.7,514,96,406,3.3,1940,1261,45.0,1.5098,26.2
02/09/2007,10:00:00,1426,-200,15.8,577,-200,-200,-200,1824,1174,34.8,1.5165,30.8
02/09/2007,11:00:00,1295,-200,14.3,616,-200,-200,-200,1767,1127,28.8,1.5105,34.1
02/09/2007,12:00:00,1093,-200,14.4,623,-200,-200,-200,1726,1130,24.7,1.4370,35.9
02/09/2007,13:00:00,803,-200,11.6,697,-200,-200,-200,1587,1037,25.1,1.2915,33.7
02/09/2007,14:00:00,738,-200,11.1,704,-200,-200,-200,1569,1017,24.0,1.2790,34.4
02/09/2007,15:00:00,870,-200,13.5,667,-200,-200,-200,1635,1100,20.3,1.2140,36.4
02/09/2007,16:00:00,873,-200,13.7,694,-200,-200,-200,1570,1108,17.3,1.1729,38.7
02/09/2007,17:00:00,889,-200,15.3,666,-200,-200,-200,1626,1159,18.9,1.1774,37.2
02/09/2007,18:00:00,1599,-200,26.0,550,-200,-200,-200,1917,1454,20.0,1.1767,36.1
02/09/2007,19:00:00,1704,-200,28.6,490,-200,-200,-200,2069,1517,29.4,1.4344,32.8
02/09/2007,20:00:00,1424,-200,17.0,572,-200,-200,-200,1809,1210,35.9,1.4958,30.0
02/09/2007,21:00:00,1199,-200,12.0,640,-200,-200,-200,1616,1051,38.2,1.4794,28.7
02/09/2007,22:00:00,1099,-200,10.1,649,-200,-200,-200,1557,982,40.4,1.5120,28.1
02/09/2007,23:00:00,1133,-200,9.7,672,-200,-200,-200,1540,967,41.4,1.4877,27.4
03/09/2007,00:00:00,1140,-200,9.6,666,-200,-200,-200,1554,964,44.0,1.4919,26.4
03/09/2007,01:00:00,1092,-200,8.5,699,-200,-200,-200,1495,921,47.9,1.4855,24.9
03/09/2007,02:00:00,1021,-200,5.7,784,-200,-200,-200,1407,796,50.3,1.4760,24.0
03/09/2007,03:00:00,764,-200,3.1,921,-200,-200,-200,1356,657,47.9,1.5129,25.2
03/09/2007,04:00:00,803,-200,2.7,954,-200,-200,-200,1316,632,50.6,1.5011,24.2
03/09/2007,05:00:00,744,-200,3.3,911,-200,-200,-200,1354,668,55.0,1.5357,23.1
03/09/2007,06:00:00,818,-200,5.1,842,-200,-200,-200,1438,766,56.2,1.5522,22.9
03/09/2007,07:00:00,1285,-200,18.0,540,-200,-200,-200,1953,1239,59.3,1.5523,22.0
03/09/2007,08:00:00,1782,-200,34.5,388,-200,-200,-200,2537,1653,54.0,1.5627,23.7
03/09/2007,09:00:00,1639,-200,20.0,489,-200,-200,-200,1989,1296,45.7,1.5747,26.7
03/09/2007,10:00:00,1662,-200,18.9,524,-200,-200,-200,1941,1267,34.5,1.5599,31.4
03/09/2007,11:00:00,1478,-200,17.0,565,-200,-200,-200,1832,1210,28.5,1.5324,34.5
03/09/2007,12:00:00,1050,-200,13.4,635,-200,-200,-200,1636,1096,23.6,1.4064,36.4
03/09/2007,13:00:00,846,-200,11.2,698,-200,-200,-200,1570,1021,23.2,1.2884,35.1
03/09/2007,14:00:00,830,-200,11.6,697,-200,-200,-200,1585,1036,22.2,1.2765,35.7
03/09/2007,15:00:00,1480,-200,13.5,670,-200,-200,-200,1609,1102,19.6,1.2534,37.6
03/09/2007,16:00:00,1127,-200,13.9,674,-200,-200,-200,1623,1113,17.6,1.1979,38.8
03/09/2007,17:00:00,1445,-200,21.9,565,-200,-200,4.6,1830,1348,16.0,1.1138,39.3
03/09/2007,18:00:00,1543,-200,23.2,529,-200,-200,4.3,1961,1382,23.6,1.4639,37.0
03/09/2007,19:00:00,1674,-200,24.5,488,-200,-200,4.9,2092,1417,30.1,1.5095,33.2
03/09/2007,20:00:00,1524,-200,16.3,546,-200,-200,4,1843,1188,33.1,1.4620,31.0
03/09/2007,21:00:00,1339,-200,13.1,619,-200,-200,2.6,1662,1088,33.4,1.3562,29.5
03/09/2007,22:00:00,992,-200,8.1,709,-200,-200,1.3,1460,904,36.7,1.4502,29.1
03/09/2007,23:00:00,1048,-200,8.1,702,-200,-200,1.5,1516,902,40.7,1.5002,27.8
04/09/2007,00:00:00,1362,-200,11.4,601,-200,-200,2.2,1628,1029,45.3,1.4999,26.0
04/09/2007,01:00:00,978,-200,6.7,738,-200,-200,1.2,1430,845,45.4,1.4870,25.8
04/09/2007,02:00:00,935,-200,6.2,772,-200,-200,0.9,1400,820,45.9,1.4684,25.4
04/09/2007,03:00:00,906,-200,4.5,816,-200,-200,0.8,1409,735,46.4,1.4640,25.2
04/09/2007,04:00:00,913,-200,4.7,813,-200,-200,0.8,1431,747,52.7,1.4568,23.0
04/09/2007,05:00:00,903,-200,4.6,809,-200,-200,0.8,1419,744,54.5,1.4337,22.1
04/09/2007,06:00:00,898,-200,5.3,795,-200,-200,1,1467,780,53.6,1.4422,22.5
04/09/2007,07:00:00,1165,-200,9.1,636,-200,-200,1.7,1613,945,55.4,1.4436,22.0
04/09/2007,08:00:00,1260,-200,11.0,595,-200,-200,1.9,1681,1016,51.6,1.4639,23.4
04/09/2007,09:00:00,1250,-200,10.3,615,-200,-200,2,1634,988,43.0,1.4808,26.7
04/09/2007,10:00:00,1226,-200,11.2,649,-200,-200,2.2,1644,1021,32.9,1.4771,31.3
04/09/2007,11:00:00,1188,-200,12.9,622,-200,-200,2.3,1697,1080,27.1,1.4837,34.8
04/09/2007,12:00:00,1072,-200,13.2,638,-200,-200,2.3,1637,1091,21.5,1.4263,38.3
04/09/2007,13:00:00,782,-200,9.8,729,-200,-200,1.8,1459,969,21.2,1.3107,37.1
04/09/2007,14:00:00,594,-200,7.9,798,-200,-200,1.4,1351,897,20.3,1.2771,37.3
04/09/2007,15:00:00,607,-200,8.3,787,-200,-200,1.6,1373,913,19.3,1.2736,38.3
04/09/2007,16:00:00,879,-200,11.9,682,-200,-200,2.3,1564,1046,17.0,1.2793,40.7
04/09/2007,17:00:00,945,-200,12.3,664,-200,-200,2.4,1580,1059,18.5,1.3076,39.5
04/09/2007,18:00:00,946,-200,10.0,705,-200,-200,2.1,1538,978,22.6,1.3664,36.6
04/09/2007,19:00:00,882,-200,9.1,730,-200,-200,1.8,1524,944,28.2,1.3842,32.8
04/09/2007,20:00:00,735,-200,7.8,765,-200,-200,1.7,1408,890,30.7,1.3338,30.7
04/09/2007,21:00:00,874,-200,10.3,720,-200,-200,1.9,1490,988,28.7,1.2052,30.1
04/09/2007,22:00:00,731,-200,8.0,812,-200,-200,1.6,1369,901,25.4,1.0440,29.7
04/09/2007,23:00:00,926,-200,13.3,706,-200,-200,2.6,1537,1094,24.3,0.9889,29.6
05/09/2007,00:00:00,1652,-200,30.3,473,-200,-200,5.8,2052,1558,29.1,1.0846,28.0
05/09/2007,01:00:00,1452,-200,18.5,555,-200,-200,3,1694,1255,33.3,1.1788,27.2
05/09/2007,02:00:00,943,-200,7.3,792,-200,-200,1.5,1376,870,30.9,1.1155,27.5
05/09/2007,03:00:00,594,-200,4.2,912,-200,-200,0.9,1264,721,33.3,1.1762,27.1
05/09/2007,04:00:00,607,-200,5.1,879,-200,-200,1.1,1335,769,35.1,1.1919,26.4
05/09/2007,05:00:00,646,-200,4.4,864,-200,-200,0.9,1338,734,37.6,1.2131,25.6
05/09/2007,06:00:00,542,-200,2.2,1102,-200,-200,0.7,1252,600,38.6,1.2352,25.4
05/09/2007,07:00:00,550,-200,2.9,964,-200,-200,0.6,1250,647,38.2,1.2296,25.5
05/09/2007,08:00:00,488,-200,2.5,1042,-200,-200,0.7,1231,618,34.3,1.2089,27.0
05/09/2007,09:00:00,484,-200,2.8,1059,-200,-200,0.8,1248,638,29.6,1.2296,29.9
05/09/2007,10:00:00,481,-200,3.0,1037,-200,-200,0.9,1254,654,26.8,1.2477,31.9
05/09/2007,11:00:00,453,-200,2.7,1071,-200,-200,1,1214,633,23.5,1.1583,33.0
05/09/2007,12:00:00,443,-200,3.0,1096,-200,-200,0.9,1193,651,19.3,1.0369,34.5
05/09/2007,13:00:00,403,-200,2.4,1191,-200,-200,0.7,1138,611,19.0,0.9533,33.2
05/09/2007,14:00:00,361,-200,2.2,1255,-200,-200,0.6,1106,597,20.5,0.9699,32.2
05/09/2007,15:00:00,342,-200,1.9,1327,-200,-200,0.6,1060,576,17.5,0.8467,32.6
05/09/2007,16:00:00,366,-200,2.7,1228,-200,-200,0.8,1103,633,17.5,0.8683,33.0
05/09/2007,17:00:00,434,-200,3.4,1153,-200,-200,0.9,1139,678,17.5,0.8622,32.9
05/09/2007,18:00:00,514,-200,4.3,1046,-200,-200,1.1,1167,728,18.0,0.8243,31.6
05/09/2007,19:00:00,718,-200,7.0,897,-200,-200,1.7,1267,859,20.4,0.8162,29.3
05/09/2007,20:00:00,705,-200,5.5,930,-200,-200,1.5,1245,786,24.4,0.9002,27.8
05/09/2007,21:00:00,799,-200,7.0,845,-200,-200,1.6,1341,859,26.9,0.9524,27.1
05/09/2007,22:00:00,856,-200,6.7,832,-200,-200,1.7,1349,845,29.5,0.9959,26.3
05/09/2007,23:00:00,667,-200,5.1,878,-200,-200,1.3,1315,769,32.9,1.0826,25.9
06/09/2007,00:00:00,579,-200,4.1,911,-200,-200,1.3,1322,717,36.9,1.1764,25.3
06/09/2007,01:00:00,480,-200,3.2,954,-200,-200,1,1288,666,40.1,1.2378,24.8
06/09/2007,02:00:00,400,-200,1.7,1106,-200,-200,0.6,1224,562,42.9,1.2906,24.3
06/09/2007,03:00:00,385,-200,1.0,1250,-200,-200,0.5,1204,504,45.5,1.3404,24.0
06/09/2007,04:00:00,385,-200,1.0,1281,-200,-200,-200,1189,501,47.4,1.3881,23.9
06/09/2007,05:00:00,516,-200,1.9,1076,-200,-200,0.4,1271,580,49.1,1.3991,23.5
06/09/2007,06:00:00,728,-200,3.1,938,-200,-200,0.7,1342,660,49.2,1.4195,23.7
06/09/2007,07:00:00,1035,-200,7.8,728,-200,-200,1.8,1546,890,49.6,1.4247,23.6
06/09/2007,08:00:00,988,-200,8.5,716,-200,-200,1.9,1534,921,45.4,1.3650,24.3
06/09/2007,09:00:00,977,-200,8.0,749,-200,-200,1.7,1470,898,38.3,1.2932,26.3
06/09/2007,10:00:00,778,-200,5.7,843,-200,-200,1.3,1372,800,34.2,1.2464,27.6
06/09/2007,11:00:00,736,-200,6.6,827,-200,-200,1.4,1390,840,29.1,1.1586,29.2
06/09/2007,12:00:00,632,-200,5.3,880,-200,-200,1.3,1333,777,28.6,1.1423,29.2
06/09/2007,13:00:00,689,-200,6.0,850,-200,-200,1.4,1369,814,28.3,1.1434,29.4
06/09/2007,14:00:00,641,-200,5.4,889,-200,-200,1.2,1356,781,28.0,1.1558,29.8
06/09/2007,15:00:00,703,-200,6.1,854,-200,-200,1.3,1385,814,26.7,1.1217,30.1
06/09/2007,16:00:00,765,-200,6.7,840,-200,-200,1.5,1394,843,27.2,1.1406,30.1
06/09/2007,17:00:00,923,-200,11.7,699,-200,-200,2.3,1586,1039,27.5,1.1229,29.6
06/09/2007,18:00:00,1057,-200,13.5,663,-200,-200,2.6,1632,1101,27.7,1.1278,29.6
06/09/2007,19:00:00,1105,-200,13.5,647,-200,-200,2.9,1669,1101,30.1,1.1226,28.0
06/09/2007,20:00:00,897,-200,8.5,731,-200,-200,1.8,1490,921,33.8,1.1723,26.8
06/09/2007,21:00:00,723,-200,5.5,856,-200,-200,1.3,1342,787,35.8,1.1600,25.7
06/09/2007,22:00:00,740,-200,5.8,835,-200,-200,1.3,1365,804,35.2,1.1255,25.4
06/09/2007,23:00:00,687,-200,4.8,889,-200,-200,1.2,1310,752,37.3,1.1614,25.0
07/09/2007,00:00:00,644,-200,5.2,859,-200,-200,1.2,1352,774,40.5,1.2362,24.6
07/09/2007,01:00:00,497,-200,3.0,973,-200,-200,0.8,1272,653,43.8,1.3057,24.2
07/09/2007,02:00:00,525,-200,2.7,1012,-200,-200,0.6,1258,634,43.7,1.2876,24.0
07/09/2007,03:00:00,726,-200,3.6,955,-200,-200,0.6,1260,687,48.3,1.2522,21.9
07/09/2007,04:00:00,783,-200,4.4,876,-200,-200,0.6,1308,735,47.2,1.2593,22.4
07/09/2007,05:00:00,741,-200,4.0,936,-200,-200,0.7,1310,711,46.5,1.2861,22.9
07/09/2007,06:00:00,1040,-200,7.7,776,64,169,1.3,1485,888,47.0,1.3122,23.1
07/09/2007,07:00:00,1324,-200,13.9,628,72,231,2.5,1719,1113,46.2,1.3376,23.7
07/09/2007,08:00:00,1486,-200,22.0,529,73,232,3.4,1957,1350,41.9,1.3688,25.8
07/09/2007,09:00:00,1079,-200,10.2,703,64,145,2.1,1546,983,38.3,1.3669,27.3
07/09/2007,10:00:00,1081,-200,10.4,705,74,170,2.2,1539,993,29.1,1.2885,31.0
07/09/2007,11:00:00,806,-200,8.0,787,89,214,1.7,1412,898,25.5,1.1638,31.6
07/09/2007,12:00:00,825,-200,10.1,755,-200,-200,2.1,1465,980,21.2,1.0173,32.5
07/09/2007,13:00:00,907,-200,10.7,752,-200,-200,2.2,1439,1005,20.5,0.9428,31.7
07/09/2007,14:00:00,768,-200,7.9,828,-200,-200,1.4,1374,893,21.5,0.9768,31.5
07/09/2007,15:00:00,697,-200,7.1,851,-200,-200,1.4,1293,862,20.8,0.9562,31.6
07/09/2007,16:00:00,728,-200,9.0,820,-200,-200,1.6,1380,940,19.4,0.9279,32.4
07/09/2007,17:00:00,786,-200,11.2,747,-200,-200,2.3,1451,1021,20.3,0.9336,31.7
07/09/2007,18:00:00,1028,-200,16.0,653,-200,-200,3.3,1604,1181,21.0,0.9337,31.1
07/09/2007,19:00:00,1317,-200,19.9,579,-200,-200,4.1,1744,1294,25.4,0.9933,28.9
07/09/2007,20:00:00,1290,-200,15.3,597,-200,-200,3.3,1653,1159,30.8,1.1112,27.4
07/09/2007,21:00:00,1165,-200,11.1,668,-200,-200,2.2,1554,1019,34.1,1.1453,26.3
07/09/2007,22:00:00,1086,-200,10.0,694,-200,-200,-200,1517,979,35.2,1.1288,25.4
07/09/2007,23:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,00:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,01:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,02:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,03:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,04:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,05:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,06:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,07:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,08:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,09:00:00,1611,-200,34.5,848,-200,-200,-200,1366,1654,33.0,0.8987,22.7
08/09/2007,10:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,11:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,12:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,13:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,14:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,15:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,16:00:00,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
08/09/2007,17:00:00,-200,-200,-200.0,-200,-200,-200,3.4,-200,-200,-200,-200,-200
08/09/2007,18:00:00,1543,-200,18.9,926,188,477,4,1441,1266,19.8,0.9484,32.4
08/09/2007,19:00:00,1678,-200,24.1,824,176,502,4.7,1582,1406,22.3,0.9235,29.9
08/09/2007,20:00:00,1431,-200,18.1,873,163,420,3.8,1463,1241,24.8,0.9360,28.2
08/09/2007,21:00:00,1413,-200,15.8,874,155,344,2.8,1481,1174,28.9,1.0019,26.8
08/09/2007,22:00:00,1419,-200,14.6,862,146,307,2.6,1481,1138,32.3,1.0131,25.1
08/09/2007,23:00:00,1145,-200,10.6,984,131,251,2,1361,999,30.5,0.9722,25.4
09/09/2007,00:00:00,960,-200,7.5,1114,119,180,1.4,1261,879,28.3,0.8775,24.9
09/09/2007,01:00:00,949,-200,7.4,1088,98,141,1.2,1258,873,30.5,0.8558,23.2
09/09/2007,02:00:00,819,-200,3.8,1254,89,105,0.6,1157,698,33.6,0.8959,22.3
09/09/2007,03:00:00,745,-200,2.3,1370,-200,-200,0.3,1131,606,33.0,0.9184,23.0
09/09/2007,04:00:00,725,-200,2.3,1366,68,74,0.2,1132,605,35.7,0.8982,21.4
09/09/2007,05:00:00,710,-200,2.7,1327,65,91,0.4,1108,631,33.4,0.8545,21.7
09/09/2007,06:00:00,806,-200,4.9,1224,81,143,0.6,1213,760,35.5,0.8342,20.3
09/09/2007,07:00:00,1416,-200,18.2,798,136,553,3,1574,1246,37.5,0.8501,19.7
09/09/2007,08:00:00,1521,-200,21.4,724,130,542,3.2,1681,1335,35.6,0.8736,21.0
09/09/2007,09:00:00,1605,-200,21.3,741,157,590,3.5,1691,1333,28.9,0.9025,25.0
09/09/2007,10:00:00,1481,-200,19.9,800,171,590,3.1,1626,1292,21.9,0.9708,31.0
09/09/2007,11:00:00,1188,-200,14.8,907,143,387,2.2,1490,1142,18.5,1.0189,34.9
09/09/2007,12:00:00,940,-200,12.6,1006,116,252,1.7,1380,1071,15.0,0.9297,37.1
09/09/2007,13:00:00,986,-200,13.0,971,129,310,2,1430,1083,17.3,0.9542,35.0
09/09/2007,14:00:00,1162,-200,16.2,873,168,396,2.5,1522,1185,17.5,0.9733,35.1
09/09/2007,15:00:00,1047,-200,15.0,924,152,329,2.4,1473,1149,16.6,0.9385,35.4
09/09/2007,16:00:00,1180,-200,16.2,878,175,393,2.9,1500,1186,13.8,0.9221,38.4
09/09/2007,17:00:00,1399,-200,22.7,794,212,522,4.2,1689,1370,14.5,0.9277,37.6
09/09/2007,18:00:00,2321,-200,32.3,660,220,631,5.4,1920,1605,16.6,0.9242,35.2
09/09/2007,19:00:00,1894,-200,22.3,704,175,435,4.3,1768,1360,25.5,1.1379,31.2
09/09/2007,20:00:00,1606,-200,16.6,763,165,407,3.6,1688,1197,30.7,1.2290,29.3
